 "SucursalID","Nombre","CodigoBarra","Categoria","FechaCaducidad","Marca","Precio","Stock"
"S115","Pasta dental FrescoMar 501","020000035507","Higiene","2025-05-18","FrescoMar","141.06","418"
"S007","Agua mineral DelCampo 806","020000065550","Lacteos","2026-04-27","DelCampo","33.11","173"
"S080","Refresco cola AguaPura 128","020000072910","Snacks","2025-01-20","AguaPura","95.62","325"
"S086","Arroz Nutrimax 353","020000024134","Verduras","2026-04-04","Nutrimax","153.49","431"
"S014","Arroz Delicias 632","020000041030","Lacteos","2027-05-19","Delicias","122.73","325"
"S115","Helado vainilla AguaPura 187","020000017954","Condimentos","2025-02-08","AguaPura","61.63","460"
"S178","Refresco cola BioNatural 163","020000067923","Embutidos","2026-08-11","BioNatural","98.5","226"
"S017","Miel FrescoMar 672","020000016842","Panaderia","2027-01-22","FrescoMar","65.47","321"
"S193","Jabón DelCampo 985","020000088587","Congelados","2024-12-23","DelCampo","73.64","242"
"S110","Jugo naranja BuenSabor 734","020000023274","Higiene","2025-01-24","BuenSabor","73.74","173"
"S151","Tostadas AguaPura 205","020000011610","Frutas","2025-04-19","AguaPura","95.68","435"
"S050","Jugo naranja BuenSabor 229","020000093540","Limpieza","2026-05-10","BuenSabor","58.15","251"
"S186","Pechuga pollo Selecta 290","020000041870","Bebidas","2025-03-02","Selecta","11.56","164"
"S150","Jabón NaturVida 767","020000056890","Panaderia","2027-12-15","NaturVida","124.53","80"
"S121","Frijoles refritos BuenSabor 451","020000048150","Higiene","2024-12-18","BuenSabor","83.79","341"
"S174","Desodorante FrescoMar 343","020000076467","Carnes","2025-03-23","FrescoMar","68.69","105"
"S052","Pimienta DelCampo 904","020000018965","Higiene","2025-12-24","DelCampo","107.52","360"
"S178","Brócoli BuenSabor 809","020000053403","Carnes","2026-10-20","BuenSabor","99.34","219"
"S085","Pan integral AguaPura 565","020000015530","Verduras","2026-02-24","AguaPura","45.123456","332"
"S058","Yogurt DelCampo 577","020000091778","Conservas","2026-04-05","DelCampo","77.96","398"
"S085","Carne molida Gourmet GT 310","020000062469","Bebidas","2024-12-15","Gourmet GT","59.33","42"
"S092","Salami NaturVida 217","020000028664","Panaderia","2027-05-22","NaturVida","32.72","304"
"S196","Galletas FrescoMar 130","020000036099","Conservas","2026-07-06","FrescoMar","29.52","458"
"S068","Agua mineral BioNatural 447","020000082680","Conservas","2025-12-02","BioNatural","32.97","95"
"S068","Detergente AguaPura 121","020000098795","Bebidas","2027-01-17","AguaPura","105.47","458"
"S029","Pasta dental DelCampo 412","020000069795","Conservas","2026-12-29","DelCampo","129.9","343"
"S044","Aceite oliva BuenSabor 544","020000018569","Lacteos","2025-09-23","BuenSabor","141.47","71"
"S049","Tostadas NaturVida 487","020000059054","Higiene","2027-04-30","NaturVida","156.36","130"
"S012","Atún BuenSabor 701","020000034785","Carnes","2027-12-03","BuenSabor","48.48","81"
"S084","Mayonesa FrescoMar 744","020000046709","Carnes","2025-08-17","FrescoMar","136.54","500"
"S150","Jugo naranja Selecta 314","020000020670","Congelados","2027-07-23","Selecta","126.98","319"
"S017","Pan integral NaturVida 497","020000094550","Congelados","2027-10-10","NaturVida","61.13","270"
"S119","Pan integral Delicias 829","020000059005","Limpieza","2027-08-18","Delicias","115.07","258"
"S122","Pan blanco BuenSabor 510","020000093637","Condimentos","2025-02-14","BuenSabor","34.74","463"
"S052","Brócoli DelCampo 505","020000038651","Panaderia","2027-04-21","DelCampo","142.42","297"
"S041","Detergente Delicias 360","020000082161","Lacteos","2025-09-03","Delicias","120.76","156"
"S114","Aceite oliva Delicias 335","020000086541","Embutidos","2027-07-12","Delicias","82.94","177"
"S110","Brócoli Selecta 542","020000063602","Higiene","2027-09-16","Selecta","52.09","200"
"S007","Pan integral Selecta 339","020000044815","Aceites","2025-05-06","Selecta","58.74","47"
"S076","Arroz NaturVida 625","020000081650","Aceites","2025-05-11","NaturVida","126.17","479"
"S059","Miel AguaPura 173","020000057216","Embutidos","2027-12-25","AguaPura","33.65","105"
"S173","Pasta dental Nutrimax 409","020000099592","Carnes","2026-06-17","Nutrimax","32.12","314"
"S036","Chuleta NaturVida 367","020000011118","Congelados","2026-08-07","NaturVida","46.53","182"
"S104","Papas fritas BuenSabor 875","020000095892","Embutidos","2027-07-26","BuenSabor","105.35","394"
"S039","Chuleta Gourmet GT 333","020000039743","Cereales","2026-02-04","Gourmet GT","76.96","269"
"S151","Carne molida NaturVida 875","020000071438","Cereales","2027-07-04","NaturVida","55.82","48"
"S081","Chuleta DelCampo 539","020000064747","Conservas","2027-05-19","DelCampo","73.1","290"
"S008","Galletas BioNatural 691","020000026822","Panaderia","2024-12-21","BioNatural","80.97","342"
"S091","Pasta dental DelCampo 529","020000065799","Aceites","2027-03-08","DelCampo","122.53","358"
"S138","Frijoles refritos Delicias 701","020000013046","Frutas","2025-02-05","Delicias","147.7","83"
"S085","Helado vainilla BuenSabor 722","020000085219","Carnes","2027-02-10","BuenSabor","156.87","109"
"S101","Refresco cola NaturVida 495","020000034685","Verduras","2025-07-12","NaturVida","53.96","497"
"S116","Pimienta Nutrimax 195","020000032468","Lacteos","2025-11-30","Nutrimax","7.07","357"
"S155","Manzana FrescoMar 291","020000036083","Lacteos","2027-01-31","FrescoMar","46.84","124"
"S075","Queso NaturVida 171","020000069593","Embutidos","2026-12-26","NaturVida","83.93","92"
"S084","Chuleta Gourmet GT 500","020000030582","Lacteos","2025-08-23","Gourmet GT","86.76","249"
"S191","Refresco cola Gourmet GT 986","020000037063","Bebidas","2026-01-27","Gourmet GT","50.94","423"
"S182","Queso Selecta 262","020000089129","Frutas","2026-08-29","Selecta","94.82","262"
"S184","Queso Selecta 382","020000036437","Embutidos","2025-09-20","Selecta","72.43","427"
"S103","Pechuga pollo DelCampo 638","020000053108","Condimentos","2027-09-03","DelCampo","74.71","299"
"S011","Agua mineral AguaPura 394","020000094711","Condimentos","2027-06-24","AguaPura","56.79","436"
"S183","Carne molida Nutrimax 500","020000090350","Carnes","2025-11-25","Nutrimax","67.58","96"
"S159","Agua mineral Gourmet GT 568","020000060418","Condimentos","2025-12-12","Gourmet GT","112.37","53"
"S101","Yogurt FrescoMar 345","020000030700","Panaderia","2027-12-08","FrescoMar","48.12","474"
"S018","Yogurt DelCampo 605","020000063907","Congelados","2025-08-07","DelCampo","159.26","44"
"S194","Miel NaturVida 884","020000052731","Snacks","2027-06-13","NaturVida","28.04","111"
"S130","Crema Selecta 127","020000019593","Aceites","2027-07-05","Selecta","62.22","386"
"S103","Chuleta DelCampo 506","020000014951","Embutidos","2026-04-29","DelCampo","20.12","474"
"S035","Pasta dental Selecta 596","020000070470","Lacteos","2025-05-20","Selecta","88.65","129"
"S183","Brócoli BioNatural 582","020000046587","Carnes","2025-10-28","BioNatural","28.95","14"
"S156","Miel BioNatural 401","020000026272","Limpieza","2027-02-10","BioNatural","28.62","348"
"S196","Salami Nutrimax 257","020000067757","Higiene","2025-12-01","Nutrimax","36.23","22"
"S173","Cereal DelCampo 552","020000016259","Carnes","2027-11-07","DelCampo","103.28","371"
"S169","Jugo naranja AguaPura 499","020000050412","Verduras","2025-03-19","AguaPura","96.52","29"
"S198","Papas fritas DelCampo 355","020000059105","Condimentos","2026-04-04","DelCampo","33.6","13"
"S108","Salami FrescoMar 445","020000035185","Aceites","2025-04-10","FrescoMar","36.85","456"
"S025","Carne molida BioNatural 841","020000031895","Embutidos","2027-04-02","BioNatural","82.98","422"
"S084","Pasta dental NaturVida 741","020000034844","Frutas","2026-01-30","NaturVida","149.62","207"
"S110","Miel DelCampo 318","020000023878","Higiene","2026-09-25","DelCampo","29.43","210"
"S168","Pasta dental FrescoMar 498","020000037887","Verduras","2026-02-25","FrescoMar","12.43","422"
"S072","Pimienta BuenSabor 477","020000015759","Lacteos","2026-02-22","BuenSabor","66.95","397"
"S154","Manzana AguaPura 829","020000080278","Congelados","2025-11-18","AguaPura","41.81","53"
"S154","Pasta dental Gourmet GT 794","020000027423","Higiene","2025-11-26","Gourmet GT","102.39","457"
"S177","Pasta dental Selecta 169","020000053922","Embutidos","2027-06-09","Selecta","62.41","332"
"S190","Mayonesa NaturVida 701","020000011742","Conservas","2025-01-14","NaturVida","99.38","464"
"S032","Frijoles refritos DelCampo 855","020000066164","Congelados","2026-04-14","DelCampo","99.92","35"
"S036","Galletas Selecta 403","020000036478","Bebidas","2027-01-10","Selecta","34.29","24"
"S061","Detergente BuenSabor 554","020000053082","Bebidas","2026-06-24","BuenSabor","52.17","407"
"S195","Crema NaturVida 910","020000064380","Aceites","2026-07-15","NaturVida","120.59","122"
"S188","Pasta dental Delicias 348","020000036976","Limpieza","2025-03-22","Delicias","145.25","345"
"S064","Carne molida DelCampo 722","020000060002","Limpieza","2026-09-21","DelCampo","31.0","327"
"S002","Refresco cola Selecta 171","020000035226","Embutidos","2025-09-17","Selecta","150.25","69"
"S024","Pan integral BuenSabor 662","020000036787","Conservas","2027-10-07","BuenSabor","14.35","376"
"S120","Frijoles refritos BioNatural 838","020000035891","Conservas","2027-04-19","BioNatural","29.88","132"
"S078","Frijoles refritos BuenSabor 559","020000093309","Conservas","2026-06-11","BuenSabor","138.26","251"
"S021","Galletas Gourmet GT 486","020000031989","Verduras","2027-05-24","Gourmet GT","68.79","317"
"S189","Jabón BioNatural 939","020000073176","Embutidos","2027-01-22","BioNatural","69.53","47"
"S195","Detergente Nutrimax 709","020000080411","Bebidas","2025-11-26","Nutrimax","42.65","242"
"S079","Brócoli Nutrimax 484","020000083681","Frutas","2027-08-13","Nutrimax","13.37","74"
"S184","Manzana DelCampo 258","020000034854","Embutidos","2024-12-28","DelCampo","138.14","378"
"S186","Galletas Selecta 514","020000064502","Snacks","2027-01-05","Selecta","62.68","162"
"S165","Helado vainilla AguaPura 518","020000015089","Condimentos","2025-08-13","AguaPura","62.8","294"
"S042","Tostadas Gourmet GT 361","020000055688","Limpieza","2027-08-29","Gourmet GT","102.33","193"
"S179","Crema Gourmet GT 534","020000042347","Conservas","2027-08-07","Gourmet GT","7.45","421"
"S093","Pimienta FrescoMar 814","020000097251","Aceites","2025-09-30","FrescoMar","43.29","238"
"S175","Desodorante Nutrimax 353","020000088924","Frutas","2025-10-28","Nutrimax","3.95","399"
"S024","Pimienta Gourmet GT 507","020000086829","Condimentos","2025-05-15","Gourmet GT","83.93","101"
"S109","Pan integral Gourmet GT 358","020000049612","Limpieza","2027-11-28","Gourmet GT","106.04","200"
"S151","Frijoles refritos Gourmet GT 870","020000021648","Lacteos","2026-11-07","Gourmet GT","130.65","142"
"S192","Tostadas Gourmet GT 815","020000050383","Embutidos","2025-11-11","Gourmet GT","130.99","5"
"S025","Refresco cola Gourmet GT 637","020000064636","Aceites","2026-07-15","Gourmet GT","117.82","92"
"S046","Galletas BioNatural 820","020000027607","Conservas","2027-08-25","BioNatural","30.75","490"
"S029","Brócoli BuenSabor 933","020000037862","Bebidas","2026-01-17","BuenSabor","11.32","98"
"S195","Tostadas Nutrimax 992","020000063581","Verduras","2025-07-13","Nutrimax","139.2","90"
"S021","Frijoles refritos AguaPura 486","020000026342","Panaderia","2025-04-12","AguaPura","56.06","304"
"S061","Manzana Selecta 788","020000023213","Embutidos","2025-04-06","Selecta","44.04","494"
"S002","Queso BuenSabor 908","020000015486","Lacteos","2026-02-07","BuenSabor","84.53","8"
"S097","Pechuga pollo NaturVida 879","020000044843","Condimentos","2027-08-24","NaturVida","76.77","177"
"S155","Jabón Delicias 479","020000099372","Condimentos","2026-11-04","Delicias","159.91","0"
"S062","Galletas Gourmet GT 487","020000090059","Embutidos","2026-12-01","Gourmet GT","139.95","417"
"S026","Salami Selecta 991","020000062665","Cereales","2025-09-12","Selecta","6.06","67"
"S136","Pan blanco DelCampo 477","020000069233","Frutas","2027-08-02","DelCampo","83.36","343"
"S049","Salami Delicias 117","020000093070","Higiene","2025-03-05","Delicias","155.2","381"
"S084","Queso Selecta 339","020000089529","Verduras","2027-03-01","Selecta","118.79","411"
"S021","Galletas Gourmet GT 587","020000096289","Carnes","2025-06-25","Gourmet GT","118.02","155"
"S156","Tostadas BioNatural 990","020000078164","Condimentos","2027-10-01","BioNatural","7.02","259"
"S023","Frijoles refritos NaturVida 995","020000071184","Bebidas","2027-06-03","NaturVida","152.9","251"
"S170","Cereal DelCampo 349","020000037740","Bebidas","2025-06-03","DelCampo","18.66","371"
"S008","Pan integral Delicias 492","020000046747","Conservas","2026-05-13","Delicias","107.22","492"
"S172","Miel BioNatural 647","020000093040","Cereales","2027-09-05","BioNatural","16.29","359"
"S086","Chuleta DelCampo 689","020000088732","Lacteos","2026-11-04","DelCampo","61.57","372"
"S191","Agua mineral Gourmet GT 769","020000094161","Congelados","2027-05-15","Gourmet GT","129.73","119"
"S067","Miel Nutrimax 189","020000024599","Lacteos","2026-10-29","Nutrimax","119.01","484"
"S049","Agua mineral AguaPura 686","020000058200","Bebidas","2026-09-04","AguaPura","152.74","300"
"S189","Salami Nutrimax 163","020000087340","Limpieza","2025-12-25","Nutrimax","135.84","221"
"S082","Atún Delicias 916","020000099037","Condimentos","2025-08-17","Delicias","84.12","313"
"S152","Mayonesa AguaPura 504","020000011204","Limpieza","2027-07-03","AguaPura","51.92","422"
"S076","Arroz DelCampo 611","020000099126","Verduras","2025-09-29","DelCampo","97.03","79"
"S192","Queso FrescoMar 713","020000051961","Panaderia","2027-09-26","FrescoMar","158.47","68"
"S071","Chuleta BuenSabor 589","020000092716","Carnes","2026-02-16","BuenSabor","80.21","365"
"S097","Crema Delicias 256","020000037605","Carnes","2026-03-07","Delicias","112.66","31"
"S199","Pan integral Selecta 844","020000061355","Panaderia","2025-10-24","Selecta","158.59","285"
"S101","Pasta dental Gourmet GT 794","020000072052","Higiene","2027-02-11","Gourmet GT","63.79","275"
"S187","Frijoles refritos Nutrimax 813","020000035571","Cereales","2027-12-29","Nutrimax","64.22","72"
"S083","Atún BuenSabor 986","020000017094","Carnes","2026-08-16","BuenSabor","74.29","88"
"S148","Desodorante Selecta 812","020000073234","Panaderia","2025-09-24","Selecta","35.14","416"
"S192","Tostadas FrescoMar 470","020000085455","Lacteos","2025-09-30","FrescoMar","61.5","223"
"S174","Arroz BioNatural 157","020000022589","Higiene","2027-07-30","BioNatural","30.38","31"
"S031","Aceite oliva Delicias 707","020000066861","Bebidas","2027-03-09","Delicias","40.71","65"
"S062","Papas fritas Selecta 409","020000088139","Bebidas","2027-01-09","Selecta","124.58","412"
"S172","Queso AguaPura 896","020000070774","Carnes","2027-01-23","AguaPura","45.48","339"
"S114","Galletas FrescoMar 222","020000025286","Lacteos","2025-08-08","FrescoMar","79.3","347"
"S131","Mayonesa FrescoMar 700","020000085101","Frutas","2027-08-11","FrescoMar","45.25","386"
"S025","Carne molida BuenSabor 285","020000060326","Verduras","2027-05-09","BuenSabor","49.14","69"
"S026","Pasta dental AguaPura 830","020000080452","Bebidas","2027-03-12","AguaPura","130.43","15"
"S101","Cereal NaturVida 902","020000079479","Verduras","2025-04-11","NaturVida","83.99","304"
"S138","Yogurt AguaPura 871","020000037192","Aceites","2025-07-30","AguaPura","30.54","311"
"S178","Pan integral FrescoMar 668","020000068619","Congelados","2026-09-06","FrescoMar","21.44","70"
"S148","Tostadas BioNatural 189","020000083727","Panaderia","2025-02-11","BioNatural","15.37","68"
"S130","Frijoles refritos Delicias 657","020000032492","Snacks","2024-12-02","Delicias","41.24","28"
"S133","Jugo naranja Nutrimax 774","020000080005","Verduras","2025-09-14","Nutrimax","93.18","360"
"S081","Aceite oliva Delicias 720","020000080544","Limpieza","2026-02-04","Delicias","110.69","344"
"S012","Mayonesa FrescoMar 292","020000028568","Panaderia","2026-02-15","FrescoMar","153.27","313"
"S142","Tostadas BuenSabor 467","020000046358","Bebidas","2027-04-15","BuenSabor","13.75","135"
"S067","Papas fritas BioNatural 509","020000069777","Lacteos","2026-05-06","BioNatural","108.89","486"
"S178","Desodorante NaturVida 308","020000019248","Aceites","2026-06-06","NaturVida","159.27","361"
"S166","Tostadas Delicias 677","020000096155","Aceites","2027-10-15","Delicias","97.58","219"
"S040","Pasta dental Gourmet GT 488","020000013396","Frutas","2026-04-22","Gourmet GT","14.25","68"
"S137","Miel NaturVida 516","020000018645","Higiene","2025-06-02","NaturVida","59.33","175"
"S200","Pan blanco BioNatural 989","020000039591","Panaderia","2024-12-22","BioNatural","17.48","118"
"S097","Miel AguaPura 279","020000079006","Cereales","2026-08-21","AguaPura","95.03","418"
"S126","Miel NaturVida 457","020000084993","Carnes","2026-07-02","NaturVida","89.14","316"
"S026","Jugo naranja FrescoMar 274","020000051680","Congelados","2027-02-07","FrescoMar","30.55","417"
